Date,Item,Quantity,Amount,Status
2026-05-19 20:07:28.099215,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16528
2026-05-19 20:06:12.745352,RSD SOLAR CONTROLLAR 30A,1.0,Rs 1600.00,#16527
2026-05-19 20:06:12.745352,H POWER 6G SUPPLY,1.0,Rs 1150.00,#16527
2026-05-19 20:06:12.745352,BALINO MOTOR shibo,1.0,Rs 1100.00,#16527
2026-05-19 20:05:19.983585,H POWER 6G SUPPLY,1.0,Rs 1150.00,#16526
2026-05-19 20:05:01.188086,NOUVELLE PERMS,1.0,Rs 3500.00,#16525
2026-05-19 19:55:43.931890,BALINO MOTOR shibo,1.0,Rs 1100.00,#16524
2026-05-19 19:54:44.965452,SMART CARE ADULT L 10,4.0,Rs 3800.00,#16523
2026-05-19 19:54:12.235470,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16522
2026-05-19 19:54:12.235470,SUPPLY PIPE,1.0,Rs 50.00,#16522
2026-05-19 19:47:06.079140,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16521
2026-05-19 19:47:00.373931,CB XL MEGA 58,1.0,Rs 2050.00,#16520
2026-05-19 19:46:40.798583,SULTAN UL ARAB FRAGNANCE,1.0,Rs 350.00,#16519
2026-05-19 19:44:53.291977,GT DC BULB 15W,1.0,Rs 220.00,#16518
2026-05-19 19:43:41.922198,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16517
2026-05-19 19:43:41.922198,DC MOVING MOTOR,1.0,Rs 200.00,#16517
2026-05-19 19:43:25.501523,BALINO MOTOR shibo,1.0,Rs 1100.00,#16516
2026-05-19 19:43:25.501523,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16516
2026-05-19 19:41:45.368954,HEXA UPS 12V,1.0,Rs 31000.00,#16515
2026-05-19 19:40:49.588912,FLOWER PAR 775 MOTOR,1.0,Rs 150.00,#16514
2026-05-19 19:40:49.588912,OTO DC PAR 3 WALA,1.0,Rs 200.00,#16514
2026-05-19 19:40:49.588912,DC MOTOR 775,1.0,Rs 450.00,#16514
2026-05-19 19:39:37.937853,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16513
2026-05-19 19:39:32.516374,HOPES BULB H2015,1.0,Rs 900.00,#16512
2026-05-19 19:37:59.523176,SANTE 20A CHARGER,1.0,Rs 1950.00,#16511
2026-05-19 19:36:27.717391,arman cooler supply,1.0,Rs 1800.00,#16510
2026-05-19 19:35:08.313644,SHAVING GEL LARGE,1.0,Rs 180.00,#16509
2026-05-19 19:35:08.313644,PRO500 BLADE,1.0,Rs 290.00,#16509
2026-05-19 19:35:08.313644,WAX BEANS BOTTLE 400GM,1.0,Rs 950.00,#16509
2026-05-19 19:35:08.313644,WATER SILK TISSUE,1.0,Rs 550.00,#16509
2026-05-19 19:35:08.313644,NECK ROLL PATTI BARBAR,1.0,Rs 200.00,#16509
2026-05-19 19:35:08.313644,AFTER SHAVE BARRI,1.0,Rs 300.00,#16509
2026-05-19 19:35:08.313644,WOKALI ALEO VERA GEL L,1.0,Rs 150.00,#16509
2026-05-19 19:35:08.313644,SABLON HAIR SPRAY 420ML,1.0,Rs 450.00,#16509
2026-05-19 19:35:08.313644,Olivia Hair Colour 02,2.0,Rs 500.00,#16509
2026-05-19 19:33:57.275319,OTO PAR  5 WALA,1.0,Rs 200.00,#16508
2026-05-19 19:27:45.615011,WAX BEANS BOTTLE 400GM,1.0,Rs 950.00,#16507
2026-05-19 19:27:39.912274,DALING SHAVER 9248,1.0,Rs 1600.00,#16506
2026-05-19 19:27:31.366046,IJAZ &SONS FAN SIMPLE,1.0,Rs 7000.00,#16505
2026-05-19 19:25:59.294653,ELECTRIC BURNER BAKHUR,1.0,Rs 2400.00,#16504
2026-05-19 19:25:59.294653,dumy 32,1.0,Rs 300.00,#16504
2026-05-19 19:23:11.829344,ELECTRIC BURNER BAKHUR,1.0,Rs 2400.00,#16503
2026-05-19 19:17:30.416816,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16502
2026-05-19 19:17:19.152014,SOGO AC DC CIRCUIT,1.0,Rs 1700.00,#16501
2026-05-19 19:12:34.274814,INSECT KILLER ROD 10W 1 FOOT,2.0,Rs 700.00,#16500
2026-05-19 19:04:29.734692,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16499
2026-05-19 19:04:29.734692,COOLER PIPE,1.0,Rs 50.00,#16499
2026-05-19 19:04:21.407159,BABY COOLER PAR,1.0,Rs 80.00,#16498
2026-05-19 19:04:21.407159,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16498
2026-05-19 19:03:05.334615,RSD SOLAR CONTROLLAR 30A,1.0,Rs 1600.00,#16497
2026-05-19 19:00:19.612361,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16496
2026-05-19 19:00:19.612361,H POWER 6G SUPPLY,1.0,Rs 1150.00,#16496
2026-05-19 19:00:19.612361,SJ MALE FEMALE,1.0,Rs 120.00,#16496
2026-05-19 18:57:06.376495,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16495
2026-05-19 18:55:17.946925,arman cooler supply,1.0,Rs 1900.00,#16494
2026-05-19 18:52:12.512327,COMPUTER SUPPLY,1.0,Rs 2000.00,#16493
2026-05-19 18:47:42.877340,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16492
2026-05-19 18:45:22.793838,CA 25W PUMP,1.0,Rs 500.00,#16491
2026-05-19 18:44:03.971440,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16490
2026-05-19 18:44:03.971440,BALINO MOTOR shibo,1.0,Rs 1100.00,#16490
2026-05-19 18:43:23.985190,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#16489
2026-05-19 18:39:47.977376,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16488
2026-05-19 18:39:47.977376,H POWER 6G SUPPLY,1.0,Rs 1150.00,#16488
2026-05-19 18:39:25.291535,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16487
2026-05-19 18:36:57.661707,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16486
2026-05-19 18:31:25.810015,TENDA WIRELESS ROUTER N301,1.0,Rs 3300.00,#16485
2026-05-19 18:30:19.091425,MINI COOLING FAN,1.0,Rs 2150.00,#16484
2026-05-19 18:27:26.104606,DC MOVING MOTOR,2.0,Rs 400.00,#16483
2026-05-19 18:27:26.104606,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16483
2026-05-19 18:25:09.490771,CB XXL ECONOMY 30,1.0,Rs 1350.00,#16482
2026-05-19 18:24:11.604562,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16481
2026-05-19 18:21:17.219053,PHILPHS CHARGING FAN,1.0,Rs 9500.00,#16480
2026-05-19 18:19:10.515525,SOXIN 6V 4AMP,1.0,Rs 1000.00,#16479
2026-05-19 18:12:51.751928,STEEL FAN 7757,2.0,Rs 2200.00,#16476
2026-05-19 18:12:51.751928,775 FULL DC FAN,1.0,Rs 750.00,#16476
2026-05-19 18:12:51.751928,BABY COOLER PAR,1.0,Rs 80.00,#16476
2026-05-19 17:59:40.252478,DC MOVING MOTOR,2.0,Rs 400.00,#16475
2026-05-19 17:59:40.252478,COOLER GRILL 20,1.0,Rs 900.00,#16475
2026-05-19 17:51:24.621089,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16474
2026-05-19 17:50:03.160361,M&h PANASONIC OVEN,1.0,Rs 13200.00,#16473
2026-05-19 17:46:59.158734,CB M MEGA 72,1.0,Rs 2050.00,#16472
2026-05-19 17:42:10.888384,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#16471
2026-05-19 17:41:36.406531,COMPUTER SUPPLY,1.0,Rs 2000.00,#16470
2026-05-19 17:39:44.054981,NATIONAL+NOWAKE JUG WHITE 1LTR,1.0,Rs 450.00,#16469
2026-05-19 17:31:41.420561,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16468
2026-05-19 17:28:03.033099,COMPUTER SUPPLY,2.0,Rs 3600.00,#16467
2026-05-19 17:28:03.033099,BATTERY WATER,2.0,Rs 500.00,#16467
2026-05-19 17:18:39.992552,MINI FAN MJ160A,2.0,Rs 1200.00,#16466
2026-05-19 17:18:01.143016,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16465
2026-05-19 17:18:01.143016,DC MOVING MOTOR,1.0,Rs 200.00,#16465
2026-05-19 17:16:41.366504,BABY UMBERLLA CHATRI,2.0,Rs 700.00,#16464
2026-05-19 17:15:01.429810,MS MOTOR 7020 NOWAKE,1.0,Rs 1100.00,#16463
2026-05-19 17:13:41.306304,SOLAR BOX LOCAL 3048,1.0,Rs 260.00,#16462
2026-05-19 17:13:41.306304,H POWER 6G SUPPLY,2.0,Rs 2200.00,#16462
2026-05-19 17:13:41.306304,AC DC CIRCUT hp,2.0,Rs 2160.00,#16462
2026-05-19 17:11:56.678729,BALINO MOTOR shibo,1.0,Rs 1100.00,#16461
2026-05-19 17:10:48.286926,arman cooler supply,1.0,Rs 1800.00,#16460
2026-05-19 17:10:48.286926,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16460
2026-05-19 17:10:48.286926,DC MOVING MOTOR,1.0,Rs 200.00,#16460
2026-05-19 17:10:48.286926,DC SILICON PAR,1.0,Rs 200.00,#16460
2026-05-19 17:10:48.286926,BALINO MOTOR shibo,1.0,Rs 1100.00,#16460
2026-05-19 17:10:20.985665,BALINO MOTOR shibo,1.0,Rs 1100.00,#16459
2026-05-19 17:07:32.295603,BALINO MOTOR shibo,1.0,Rs 1100.00,#16458
2026-05-19 17:07:08.263943,STEEL FAN 7757,1.0,Rs 1100.00,#16457
2026-05-19 17:05:00.283091,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16456
2026-05-19 17:04:28.808489,CA 25W PUMP,1.0,Rs 550.00,#16455
2026-05-19 17:02:12.026260,DC MOVING MOTOR,1.0,Rs 200.00,#16454
2026-05-19 17:01:54.809119,T RELAY,1.0,Rs 250.00,#16453
2026-05-19 17:00:13.609283,DC MOVING MOTOR,1.0,Rs 200.00,#16452
2026-05-19 16:58:55.051802,OTO DC PAR 3 WALA,1.0,Rs 200.00,#16451
2026-05-19 16:58:55.051802,CARBON L,1.0,Rs 80.00,#16451
2026-05-19 16:58:38.811804,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16450
2026-05-19 16:58:38.811804,DC MOVING MOTOR,1.0,Rs 200.00,#16450
2026-05-19 16:57:21.708777,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16449
2026-05-19 16:57:21.708777,DC MOVING MOTOR,1.0,Rs 200.00,#16449
2026-05-19 16:51:16.988242,BLDC MOTOR,1.0,Rs 7000.00,#16448
2026-05-19 16:47:00.030321,SOGO COOKER STOVE JPN 6001,1.0,Rs 1500.00,#16447
2026-05-19 16:45:39.563639,MS LOCAL CHULA,1.0,Rs 1700.00,#16446
2026-05-19 16:44:00.538324,arman cooler supply,1.0,Rs 1800.00,#16445
2026-05-19 16:36:59.709022,ALL IN ONE STREET LAMP 150W,1.0,Rs 7000.00,#16444
2026-05-19 16:36:59.709022,DUMY PRODUCT 2,1.0,Rs 5670.00,#16444
2026-05-19 16:32:48.932690,H POWER 35W,1.0,Rs 600.00,#16443
2026-05-19 16:32:33.668145,HEXA UPS 12V,1.0,Rs 32000.00,#16442
2026-05-19 16:30:37.239198,DC MOVING MOTOR,1.0,Rs 200.00,#16441
2026-05-19 16:11:22.432720,METOP MASSAGER MP999,1.0,Rs 2900.00,#16440
2026-05-19 16:11:22.432720,INSECT AGAR BATI,1.0,Rs 100.00,#16440
2026-05-19 16:09:34.689065,DALING MACHINE 9280,1.0,Rs 1550.00,#16439
2026-05-19 16:09:34.689065,SOLDERING IRON 40W,1.0,Rs 470.00,#16439
2026-05-19 16:04:18.951479,YADO TRIMMER W301U,1.0,Rs 1250.00,#16438
2026-05-19 16:02:15.823618,ARENA GOLD NEW CREAM,1.0,Rs 330.00,#16437
2026-05-19 16:00:34.986696,H POWER SHAFI PLUS 15W,1.0,Rs 350.00,#16436
2026-05-19 16:00:34.986696,AC DC CIRCUT hp,1.0,Rs 1080.00,#16436
2026-05-19 15:55:53.529922,SD 8670S SOLAR TORCH,1.0,Rs 250.00,#16435
2026-05-19 15:54:32.754401,TOUCH COLOUR CREAM,1.0,Rs 600.00,#16434
2026-05-19 15:54:32.754401,CB L JUMBO 80,1.0,Rs 2550.00,#16434
2026-05-19 15:46:01.782004,ELETIK HAIR COLOR 45&43,2.0,Rs 420.00,#16433
2026-05-19 15:46:01.782004,NECK ROLL PATTI BARBAR,5.0,Rs 875.00,#16433
2026-05-19 15:46:01.782004,SHAVING GEL LARGE,2.0,Rs 320.00,#16433
2026-05-19 15:46:01.782004,GRACE COTTON ROLL,1.0,Rs 60.00,#16433
2026-05-19 15:46:01.782004,555 SKIN CLEANER,1.0,Rs 165.00,#16433
2026-05-19 15:46:01.782004,SHIELD TEETHER,2.0,Rs 220.00,#16433
2026-05-19 15:46:01.782004,CAMERA TEETHER,1.0,Rs 90.00,#16433
2026-05-19 15:42:21.265277,CA 25W PUMP,1.0,Rs 500.00,#16432
2026-05-19 15:42:06.305339,COLGATE HERBAL 55G,1.0,Rs 100.00,#16431
2026-05-19 15:41:11.393360,BALINO MOTOR shibo,1.0,Rs 1100.00,#16430
2026-05-19 15:40:53.316303,BALINO MOTOR shibo,1.0,Rs 1100.00,#16429
2026-05-19 15:37:58.657612,RIVON STRAIGHTNING CREAM,1.0,Rs 1000.00,#16428
2026-05-19 15:32:19.107800,H POWER 6G SUPPLY,1.0,Rs 1150.00,#16427
2026-05-19 15:31:36.892137,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16426
2026-05-19 15:27:35.534791,HUMIDIFER LARGE,1.0,Rs 1700.00,#16425
2026-05-19 15:17:58.899348,HANDY FAN HJ5037,1.0,Rs 600.00,#16424
2026-05-19 15:16:35.239727,BEN10 TISSUE,2.0,Rs 300.00,#16423
2026-05-19 15:16:35.239727,ELETIK HAIR COLOR 45&43,2.0,Rs 460.00,#16423
2026-05-19 15:16:35.239727,SHAVING GEL LARGE,2.0,Rs 360.00,#16423
2026-05-19 15:08:24.449403,NC 25W PUMP,7.0,Rs 3710.00,#16422
2026-05-19 15:08:24.449403,SUPPLY PIPE,8.0,Rs 280.00,#16422
2026-05-19 15:08:24.449403,DUMY PRODUCT 2,8.0,Rs 112.00,#16422
2026-05-19 15:08:24.449403,AC MOVING MOTOR,1.0,Rs 200.00,#16422
2026-05-19 15:08:24.449403,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#16422
2026-05-19 15:08:24.449403,T SET COOLER,5.0,Rs 240.00,#16422
2026-05-19 15:03:47.216198,arman cooler supply,2.0,Rs 3600.00,#16421
2026-05-19 15:03:47.216198,BALINO MOTOR shibo,2.0,Rs 2200.00,#16421
2026-05-19 15:03:47.216198,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16421
2026-05-19 15:03:47.216198,OTO PAR  5 WALA,2.0,Rs 400.00,#16421
2026-05-19 15:03:47.216198,DC MOVING MOTOR,2.0,Rs 400.00,#16421
2026-05-19 15:03:47.216198,BALINO RING,2.0,Rs 100.00,#16421
2026-05-19 15:03:47.216198,WIRE 110/76,8.0,Rs 320.00,#16421
2026-05-19 15:01:47.592946,NOSE STRIP VEET 5PC S,1.0,Rs 200.00,#16420
2026-05-19 15:01:47.592946,BABY BEAUTY THREAD,1.0,Rs 100.00,#16420
2026-05-19 15:01:47.592946,NECK ROLL PATTI BARBAR,1.0,Rs 200.00,#16420
2026-05-19 14:51:01.747284,MILAT INSECT KILLER 813 BULB,1.0,Rs 380.00,#16419
2026-05-19 14:47:56.870179,SANTE 20A CHARGER,1.0,Rs 1950.00,#16418
2026-05-19 14:47:56.870179,SJ MALE FEMALE,2.0,Rs 240.00,#16418
2026-05-19 14:45:28.614219,BALINO MOTOR shibo,2.0,Rs 2080.00,#16417
2026-05-19 14:44:02.237777,CARBON L,72.0,Rs 4320.00,#16416
2026-05-19 14:44:02.237777,CA 25W PUMP,5.0,Rs 2200.00,#16416
2026-05-19 14:42:53.813034,balino japani motor,1.0,Rs 2000.00,#16415
2026-05-19 14:42:53.813034,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16415
2026-05-19 14:42:53.813034,DC STEEL PAR,1.0,Rs 400.00,#16415
2026-05-19 14:42:53.813034,DC MOVING MOTOR,1.0,Rs 200.00,#16415
2026-05-19 14:42:53.813034,BALINO RING,1.0,Rs 50.00,#16415
2026-05-19 14:42:30.712958,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16414
2026-05-19 14:42:30.712958,DC MOVING MOTOR,1.0,Rs 200.00,#16414
2026-05-19 14:31:16.938415,BALINO MOTOR shibo,1.0,Rs 1100.00,#16413
2026-05-19 14:31:12.071574,BALINO MOTOR shibo,1.0,Rs 1100.00,#16412
2026-05-19 14:27:03.499662,SHARJAH LIGHT PLUG,1.0,Rs 350.00,#16411
2026-05-19 14:27:03.499662,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16411
2026-05-19 14:27:03.499662,DUMY PRODUCT 2,1.0,Rs 70.00,#16411
2026-05-19 14:14:11.733938,AKKO INSECT KILLER HK 08,2.0,Rs 5200.00,#16410
2026-05-19 14:12:10.611808,DC MOVING MOTOR,1.0,Rs 200.00,#16409
2026-05-19 14:07:44.933177,T RELAY,10.0,Rs 1600.00,#16408
2026-05-19 14:01:55.290262,HU ROD 1/5FT 202,1.0,Rs 330.00,#16407
2026-05-19 14:00:26.438670,PANASONIC HAIR DRYER,1.0,Rs 1900.00,#16406
2026-05-19 13:58:41.354520,CHARGING LIGHTER,6.0,Rs 2010.00,#16405
2026-05-19 13:57:45.671378,H POWER SUPPLY DIMMMER,1.0,Rs 1300.00,#16404
2026-05-19 13:54:26.632791,balino japani motor,1.0,Rs 2000.00,#16403
2026-05-19 13:53:27.224516,H POWER 25W DC,2.0,Rs 1100.00,#16402
2026-05-19 13:53:12.299133,H POWER SUPPLY DIMMMER,1.0,Rs 1300.00,#16401
2026-05-19 13:53:03.578573,CARE LOTION M,1.0,Rs 410.00,#16400
2026-05-19 13:50:57.081023,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16399
2026-05-19 13:48:39.081698,arman cooler supply,1.0,Rs 1900.00,#16398
2026-05-19 13:47:07.612205,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16396
2026-05-19 13:47:07.612205,DC MOVING MOTOR,1.0,Rs 200.00,#16396
2026-05-19 13:46:00.843449,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16395
2026-05-19 13:45:44.563201,ANVIL HAIR COLOR 45 NATURAL BLACK,3.0,Rs 660.00,#16394
2026-05-19 13:45:44.563201,AFTER SHAVE S,5.0,Rs 900.00,#16394
2026-05-19 13:45:44.563201,SHAVING GEL LARGE,10.0,Rs 1800.00,#16394
2026-05-19 13:45:44.563201,BEST GLOW SKIN CLEANSER,1.0,Rs 300.55,#16394
2026-05-19 13:45:44.563201,OXFORD LATHER SHAVING CREAM,3.0,Rs 510.00,#16394
2026-05-19 13:45:44.563201,BABER APRON,1.0,Rs 400.00,#16394
2026-05-19 13:45:44.563201,WAX BEANS BOTTLE 400GM,2.0,Rs 1900.00,#16394
2026-05-19 13:45:44.563201,KOLI  SHAVING RABBUR,1.0,Rs 150.00,#16394
2026-05-19 13:45:44.563201,TREET BLADE,1.0,Rs 1620.00,#16394
2026-05-19 13:45:44.563201,dumy test,1.0,Rs 130.00,#16394
2026-05-19 13:45:44.563201,OIL,2.0,Rs 440.00,#16394
2026-05-19 13:45:44.563201,GILLETE USTRA,1.0,Rs 180.00,#16394
2026-05-19 13:45:44.563201,SHOWER HEAD,2.0,Rs 100.00,#16394
2026-05-19 13:45:44.563201,DUMY PRODUCT 2,1.0,Rs 170.00,#16394
2026-05-19 13:45:44.563201,RAHAT PARTY PACK TISSUE,10.0,Rs 1700.00,#16394
2026-05-19 13:42:08.876181,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16393
2026-05-19 13:41:26.078909,balino japani motor,1.0,Rs 2000.00,#16392
2026-05-19 13:29:45.064643,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16391
2026-05-19 13:28:12.055818,DC MOVING MOTOR,1.0,Rs 200.00,#16390
2026-05-19 13:28:06.681212,COOL&SOFT XXL,1.0,Rs 1850.00,#16389
2026-05-19 13:25:36.692181,DC MOVING MOTOR,1.0,Rs 200.00,#16388
2026-05-19 13:25:36.692181,COMPUTER SUPPLY,1.0,Rs 2000.00,#16388
2026-05-19 13:25:36.692181,balino japani motor,1.0,Rs 2000.00,#16388
2026-05-19 13:25:36.692181,BALINO RING,1.0,Rs 50.00,#16388
2026-05-19 13:25:36.692181,MILAT INSECT KILLER 813 BULB,2.0,Rs 760.00,#16388
2026-05-19 13:25:36.692181,OTO DC PAR 3 WALA,1.0,Rs 200.00,#16388
2026-05-19 13:20:08.713935,CA 25W PUMP,1.0,Rs 500.00,#16387
2026-05-19 13:20:08.713935,AL IMRAN MULTI PLUG BAKELITE,1.0,Rs 90.00,#16387
2026-05-19 13:18:59.625237,balino japani motor,1.0,Rs 2000.00,#16386
2026-05-19 13:18:59.625237,BALINO RING,1.0,Rs 50.00,#16386
2026-05-19 13:18:59.625237,OTO DC PAR 3 WALA,1.0,Rs 200.00,#16386
2026-05-19 13:18:59.625237,COMPUTER SUPPLY,1.0,Rs 2000.00,#16386
2026-05-19 13:18:59.625237,MILAT INSECT KILLER 813 BULB,2.0,Rs 760.00,#16386
2026-05-19 13:13:30.734492,OTO PAR  5 WALA,1.0,Rs 200.00,#16385
2026-05-19 13:10:49.604932,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16384
2026-05-19 13:10:49.604932,DC MOVING MOTOR,1.0,Rs 200.00,#16384
2026-05-19 13:10:49.604932,CHUNTI 200A,1.0,Rs 100.00,#16384
2026-05-19 13:10:46.846914,PHILPHS CHARGING FAN,1.0,Rs 9500.00,#16383
2026-05-19 13:02:10.607653,JOLLY SHAVING FOAM,1.0,Rs 350.00,#16382
2026-05-19 12:56:40.503385,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16381
2026-05-19 12:52:52.534292,ANVIL HAIR COLOR V43 DARK BROWN,4.0,Rs 920.00,#16380
2026-05-19 12:52:52.534292,SHAVING GEL LARGE,2.0,Rs 360.00,#16380
2026-05-19 12:52:52.534292,AFTER SHAVE BARRI,1.0,Rs 300.00,#16380
2026-05-19 12:51:38.211605,DC COOLER STAND,1.0,Rs 200.00,#16378
2026-05-19 12:51:38.211605,T SET COOLER,1.0,Rs 80.00,#16378
2026-05-19 12:49:57.297112,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16377
2026-05-19 12:49:57.297112,DC MOVING MOTOR,1.0,Rs 200.00,#16377
2026-05-19 12:48:13.992168,HT DC LIGHT S17,4.0,Rs 600.00,#16376
2026-05-19 12:48:13.992168,MILAT INSECT KILLER 813 BULB,2.0,Rs 760.00,#16376
2026-05-19 12:48:13.992168,AN.TECH PLANO HOLDER E27,2.0,Rs 100.00,#16376
2026-05-19 12:41:11.882873,OTO DC PAR 3 WALA,1.0,Rs 200.00,#16375
2026-05-19 12:38:59.005791,MILAT INSECT KILLER 813 BULB,2.0,Rs 760.00,#16374
2026-05-19 12:38:59.005791,PIN TO SHOO HOLDER,2.0,Rs 100.00,#16374
2026-05-19 12:36:53.521741,CB L MEGA 64,1.0,Rs 2050.00,#16373
2026-05-19 12:36:46.579243,WATER SILK TISSUE,1.0,Rs 550.00,#16372
2026-05-19 12:35:46.894313,DC SILICON PAR,1.0,Rs 200.00,#16371
2026-05-19 12:35:46.894313,FLOWER PAR 775 MOTOR,1.0,Rs 150.00,#16371
2026-05-19 12:22:10.689032,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#16370
2026-05-19 12:17:18.007351,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16369
2026-05-19 12:15:18.344227,H POWER 25W DC,2.0,Rs 1100.00,#16368
2026-05-19 12:07:05.601505,BALINO MOTOR shibo,1.0,Rs 1100.00,#16367
2026-05-19 12:04:25.877416,COOLER GRILL 20,1.0,Rs 900.00,#16366
2026-05-19 12:01:00.572620,GARNIER COLOR 1,1.0,Rs 750.00,#16365
2026-05-19 12:00:34.471575,BNB RICE  MOISTURIZER 120ML,1.0,Rs 1100.00,#16364
2026-05-19 12:00:34.471575,KLIENEX PARTY PACK,3.0,Rs 510.00,#16364
2026-05-19 11:58:43.520145,COOLER GRILL 20,1.0,Rs 900.00,#16363
2026-05-19 11:58:43.520145,BALINO MOTOR shibo,1.0,Rs 1100.00,#16363
2026-05-19 11:52:41.974203,AIEHUI FOLDING UMBRELLA S,2.0,Rs 1400.00,#16362
2026-05-19 11:50:47.945562,SOLAR BOX TA8525,1.0,Rs 800.00,#16361
2026-05-19 11:50:47.945562,SOLAR BOX TA8598,1.0,Rs 800.00,#16361
2026-05-19 11:39:32.378468,COMPUTER SUPPLY,1.0,Rs 2000.00,#16360
2026-05-19 11:37:37.200280,YARA PERFUME,1.0,Rs 2700.00,#16359
2026-05-19 11:37:37.200280,LA VIDA SE BELLA PERFUME,1.0,Rs 1600.00,#16359
2026-05-19 11:37:37.200280,THE QUEEN PERFUME 100ML,1.0,Rs 2900.00,#16359
2026-05-19 11:37:37.200280,EAGLE PERFUME,1.0,Rs 3100.00,#16359
2026-05-19 11:37:37.200280,ASAD PERFUME,1.0,Rs 4500.00,#16359
2026-05-19 11:37:37.200280,SAKEENA PERFUME,1.0,Rs 3200.00,#16359
2026-05-19 11:37:37.200280,LATTAFA HAYATI PERFUME,1.0,Rs 3200.00,#16359
2026-05-19 11:37:37.200280,OUDH 24 HOURS PERFUME,1.0,Rs 3200.00,#16359
2026-05-19 11:37:37.200280,MAAHIR PERFUME,1.0,Rs 3000.00,#16359
2026-05-19 11:37:37.200280,RAMBA PERFUME,1.0,Rs 3550.00,#16359
2026-05-19 11:37:37.200280,EJAZZI BS,1.0,Rs 650.00,#16359
2026-05-19 11:37:37.200280,KHAMRAH BS,1.0,Rs 630.00,#16359
2026-05-19 11:35:02.523550,DC MOVING MOTOR,1.0,Rs 200.00,#16358
2026-05-19 11:33:59.675757,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16357
2026-05-19 11:29:27.291818,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16356
2026-05-19 11:29:27.291818,SJ MALE FEMALE,4.0,Rs 480.00,#16356
2026-05-19 11:29:27.291818,DUMY PRODUCT 2,4.0,Rs 520.00,#16356
2026-05-19 11:27:35.229663,AC DC CIRCUT hp,1.0,Rs 1200.00,#16355
2026-05-19 11:25:22.782160,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16354
2026-05-19 11:25:06.600463,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16353
2026-05-19 11:22:55.826501,BALINO MOTOR shibo,1.0,Rs 1100.00,#16352
2026-05-19 11:22:55.826501,OTO PAR  5 WALA,1.0,Rs 200.00,#16352
2026-05-19 11:22:55.826501,H POWER 6G SUPPLY,1.0,Rs 1150.00,#16352
2026-05-19 11:21:02.426620,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16351
2026-05-19 11:21:02.426620,H POWER 6G SUPPLY,1.0,Rs 1200.00,#16351
2026-05-19 11:17:29.945050,SUFI SUPPLY 70495,1.0,Rs 950.00,#16350
2026-05-19 11:11:18.025476,ME&MY L DIAPERS,1.0,Rs 1950.00,#16349
2026-05-19 11:09:35.098181,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#16347
