Date,Item,Quantity,Amount,Status
2026-01-14 18:31:52.000882,BADRI BULB 50W,2.0,Rs 1600.00,#1213
2026-01-14 18:29:52.296058,RULIANG CHARGING LIGHT RL6006S,1.0,Rs 400.00,#1212
2026-01-14 18:28:53.478937,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1211
2026-01-14 18:26:16.701232,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1210
2026-01-14 18:26:16.701232,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1210
2026-01-14 18:26:16.701232,HMA 2PIN SHOE HOLDER,1.0,Rs 50.00,#1210
2026-01-14 18:23:04.071251,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1209
2026-01-14 18:20:57.504334,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#1208
2026-01-14 18:15:07.771170,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#1207
2026-01-14 18:15:07.771170,LED CHARGING BULB FAE-3920,4.0,Rs 2800.00,#1207
2026-01-14 18:15:07.771170,SOGO BATTRY 12V7.2A,1.0,Rs 3650.00,#1207
2026-01-14 18:15:07.771170,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1600.00,#1207
2026-01-14 18:11:34.906590,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1206
2026-01-14 18:09:38.919278,MARJAN LED LIGHT BF SMALL,1.0,Rs 160.00,#1205
2026-01-14 18:07:04.781900,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1204
2026-01-14 18:06:37.257054,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1203
2026-01-14 18:04:14.664113,BLUE PATRI CHAKOR LIGHT SMALL,3.0,Rs 480.00,#1202
2026-01-14 17:33:14.409836,PARAMOUNT LED BULB 20W,1.0,Rs 250.00,#1172
2026-01-14 17:32:14.819282,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1171
2026-01-14 17:31:32.918783,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1170
2026-01-14 17:29:53.687310,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1600.00,#1169
2026-01-14 17:21:48.758067,TCD HEAD LIGHT TD8501,1.0,Rs 850.00,#1168
2026-01-14 17:20:52.043409,HT DC LIGHTS S10,2.0,Rs 360.00,#1167
2026-01-14 17:20:52.043409,BED SWITCH 6A,2.0,Rs 100.00,#1167
2026-01-14 17:18:48.035110,HG RECHARGABLE LIGHT HG716,1.0,Rs 680.00,#1166
2026-01-14 17:16:48.542034,RULIANG CHARGING LIGHT RL6006S,1.0,Rs 400.00,#1165
2026-01-14 17:14:14.539196,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1164
2026-01-14 17:13:05.430993,AONELEC RECHARGEABLE LIGHT AL5125,1.0,Rs 2400.00,#1163
2026-01-14 17:11:29.350722,S.J MULTI SHOE,3.0,Rs 300.00,#1162
2026-01-14 17:11:14.328767,GT DC BULB 15W,3.0,Rs 600.00,#1161
2026-01-14 17:11:14.328767,ASIM PENDET HOLDER,3.0,Rs 210.00,#1161
2026-01-14 17:10:17.809152,[REFUND] FAN BLADE DC LIGHT,-1.0,Rs -500.00,REFUND #1160
2026-01-14 17:09:15.331197,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#1159
2026-01-14 16:57:00.372082,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1158
2026-01-14 16:56:50.022430,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#1157
2026-01-14 16:56:50.022430,E 27 WALL HOLDER,1.0,Rs 100.00,#1157
2026-01-14 16:53:29.828376,ANEX PLUS HEATER,1.0,Rs 3000.00,#1156
2026-01-14 16:51:09.753021,NATIONAL GOLD DELUXE IRON NGM 8825,1.0,Rs 3000.00,#1155
2026-01-14 16:49:18.247650,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1600.00,#1154
2026-01-14 16:44:51.205942,SOLAR LED LIGHT IP66,1.0,Rs 2000.00,#1153
2026-01-14 16:40:53.833388,LED CHARGING BULB FAE-3920,6.0,Rs 3780.00,#1152
2026-01-14 16:37:22.841419,ANOLEC EMERGENCY BATTERY AL-6600,1.0,Rs 2750.00,#1151
2026-01-14 16:37:09.702844,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#1150
2026-01-14 16:33:28.467098,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#1149
2026-01-14 16:32:28.765211,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#1148
2026-01-14 16:27:14.513059,SD8672 FLASHLIGHT,1.0,Rs 250.00,#1147
2026-01-14 16:25:50.482486,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1146
2026-01-14 16:21:57.730307,DP RECHARGABLE LIGHT 707,1.0,Rs 620.00,#1145
2026-01-14 16:20:18.637589,DUMY PRODUCTS 2,50.0,Rs 10000.00,#1144
2026-01-14 16:18:47.428895,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#1143
2026-01-14 16:16:06.512641,NATIONAL DRY IRON NA-333,1.0,Rs 2800.00,#1142
2026-01-14 16:15:56.677123,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1141
2026-01-14 16:15:56.677123,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1141
2026-01-14 16:15:56.677123,HMA CONVERTOR HOLDER PIN TO CHUREI,1.0,Rs 50.00,#1141
2026-01-14 16:09:00.237970,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1600.00,#1140
2026-01-14 16:07:33.036142,SOLAR SENSOR LIGHT CL228,2.0,Rs 1800.00,#1139
2026-01-14 16:05:29.795945,PARAMOUNT LED BULB E27 12W,1.0,Rs 130.00,#1138
2026-01-14 16:04:33.798022,REMOTE 1078 020 021 & ALL,2.0,Rs 600.00,#1137
2026-01-14 15:59:30.346446,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1136
2026-01-14 15:56:21.188989,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1600.00,#1135
2026-01-14 15:52:01.425923,LED CHARGING BULB FAE-3920,3.0,Rs 2100.00,#1134
2026-01-14 15:42:49.358369,LED CHARGING BULB FAE-3920,3.0,Rs 2100.00,#1133
2026-01-14 15:41:15.416518,PANASONIC FIRST COPY MALAYSIA NL-22AWT,1.0,Rs 4500.00,#1132
2026-01-14 15:40:37.536208,HT DC LIGHT HT6,2.0,Rs 380.00,#1131
2026-01-14 15:37:06.222866,LED CHARGING BULB FAE-3920,4.0,Rs 2800.00,#1130
2026-01-14 15:36:52.877452,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1129
2026-01-14 15:34:27.709960,LED CHARGING BULB FAE-3920,6.0,Rs 3780.00,#1128
2026-01-14 15:33:51.537505,KENWOOD ELECTRIC KATTLE K-759 1.8L,1.0,Rs 2900.00,#1127
2026-01-14 15:33:23.698547,[REFUND] PANASONIC KATTLE 2.0L MJ-617,-1.0,Rs -1900.00,REFUND #1126
2026-01-14 15:23:41.120179,CHURI  TO SHOO HOLDER,1.0,Rs 50.00,#1125
2026-01-14 15:23:41.120179,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1125
2026-01-14 15:16:37.737987,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1600.00,#1124
2026-01-14 15:16:37.737987,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#1124
2026-01-14 15:12:33.166582,BLUE PATRI CHAKOR LIGHT SMALL,1.0,Rs 160.00,#1123
2026-01-14 15:08:06.675493,HT DC LIGHT HT5,2.0,Rs 220.00,#1122
2026-01-14 15:08:06.675493,GEEPASS CHARGER 1.5V TO 12V,1.0,Rs 220.00,#1122
2026-01-14 15:08:06.675493,UNIPEC BATTERY 4V0.8AH,1.0,Rs 145.00,#1122
2026-01-14 15:03:22.406632,[REFUND] HG RECHARGABLE LIGHT HG716,-1.0,Rs -700.00,REFUND #1121
2026-01-14 15:03:07.502229,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1120
2026-01-14 15:02:18.285680,F8 ROD ORIGINAL,1.0,Rs 700.00,#1119
2026-01-14 15:01:43.059225,HG RECHARGABLE LIGHT HG716,1.0,Rs 700.00,#1118
2026-01-14 14:59:10.652346,AONELEC RECHARGEABLE LIGHT AL5125,1.0,Rs 2400.00,#1117
2026-01-14 14:56:16.137218,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#1116
2026-01-14 14:56:16.137218,HMA MOBILE MULTI SHOE,1.0,Rs 80.00,#1116
2026-01-14 14:53:21.009473,SOGO JPN378,1.0,Rs 1050.00,#1115
2026-01-14 14:50:41.238657,SONY TV REMOTE RM 869,1.0,Rs 150.00,#1114
2026-01-14 14:48:44.540741,MARJAN LED LIGHT BF SMALL,1.0,Rs 160.00,#1113
2026-01-14 14:48:44.540741,HT DC LIGHT S2,1.0,Rs 80.00,#1113
2026-01-14 14:46:47.202408,[REFUND] 1111111,-1.0,Rs -1500.00,REFUND #1112
2026-01-14 14:46:32.120270,SD8676 FLASHLIGHT,1.0,Rs 330.00,#1111
2026-01-14 14:45:11.434479,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#1110
2026-01-14 14:44:17.796778,1111111,1.0,Rs 1500.00,#1109
2026-01-14 14:42:33.338287,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#1108
2026-01-14 14:39:43.818912,LONG BATTERY 12V5A,1.0,Rs 2700.00,#1107
2026-01-14 14:26:34.453590,MR HAIR STRAIGHTNING CREAM,2.0,Rs 560.00,#1106
2026-01-14 14:24:45.267203,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1105
2026-01-14 14:22:55.078436,NICE TECH 20 GAS REGULATOR MODEL 81,1.0,Rs 400.00,#1104
2026-01-14 14:21:15.925936,ZB POWER CHARGER,1.0,Rs 1400.00,#1103
2026-01-14 14:21:15.925936,FAN BLADE DC LIGHT,1.0,Rs 500.00,#1103
2026-01-14 13:45:15.012968,IRON ELEMENT,1.0,Rs 180.00,#1102
2026-01-14 13:44:53.393852,BULB,1.0,Rs 700.00,#1101
2026-01-14 13:43:53.192655,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1100
2026-01-14 13:43:01.440908,GT DC BULB 15W,1.0,Rs 200.00,#1099
2026-01-14 13:39:27.420858,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1098
2026-01-14 13:38:44.494310,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#1097
2026-01-14 13:38:32.295724,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#1096
2026-01-14 13:31:21.470634,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1095
2026-01-14 13:29:38.193200,GEEPASS CHARGER 1.5V TO 12V,1.0,Rs 250.00,#1094
2026-01-14 13:10:25.086878,RECHARGABLE BULB FN-5819,2.0,Rs 1600.00,#1093
2026-01-14 13:00:39.676362,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1600.00,#1092
2026-01-14 12:57:53.340435,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#1091
2026-01-14 12:57:03.034204,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1090
2026-01-14 12:50:55.433464,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1089
2026-01-14 12:33:55.722050,[REFUND] MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,-1.0,Rs -750.00,REFUND #1088
2026-01-14 12:25:51.963035,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#1087
2026-01-14 12:25:44.392162,RAF ELECTRIC KATTLE 2.0L R5565,1.0,Rs 3000.00,#1086
2026-01-14 12:24:29.446890,PANASONIC KATTLE 2.0L MJ-617,1.0,Rs 1900.00,#1085
2026-01-14 12:19:45.310872,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#1084
2026-01-14 12:10:55.134925,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#1083
2026-01-14 12:08:12.027406,SOGO JPN 390,1.0,Rs 1100.00,#1082
2026-01-14 12:08:12.027406,F8 ROD ORIGINAL,1.0,Rs 700.00,#1082
2026-01-14 12:01:24.917279,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,1.0,Rs 750.00,#1081
2026-01-14 11:54:35.287053,KEMEI HAIR STRAIGHTNER KM2139,1.0,Rs 2200.00,#1080
2026-01-14 11:48:30.463757,GT WATER ROD 1500W,1.0,Rs 450.00,#1079
2026-01-14 11:43:31.964249,HG RECHARGABLE LIGHT 500B,1.0,Rs 2000.00,#1078
2026-01-14 11:40:35.348399,LED CHARGING BULB FAE-3920,6.0,Rs 3840.00,#1077
2026-01-14 11:38:38.192161,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#1076
2026-01-14 11:30:49.640943,HT DC LIGHT HT5,2.0,Rs 260.00,#1075
2026-01-14 11:18:00.547064,F8 ROD ORIGINAL,1.0,Rs 700.00,#1074
2026-01-14 11:15:17.456582,XIJIA HB100A HAIR COMB,1.0,Rs 2350.00,#1073
2026-01-14 11:14:18.870655,AL KARAM BATTERY CONTROLLER 30A,1.0,Rs 1700.00,#1072
2026-01-13 22:05:14.510365,HG RECHARGABLE LIGHT 500B,1.0,Rs 2000.00,#1071
2026-01-13 21:34:52.805077,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 380.00,#1070
2026-01-13 21:23:32.850548,POWER CABLE,1.0,Rs 150.00,#1069
2026-01-13 21:14:26.035329,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1068
2026-01-13 21:02:14.837042,LED CHARGING BULB FAE-3920,12.0,Rs 6960.00,#1067
2026-01-13 21:00:08.581043,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#1066
2026-01-13 20:55:47.384096,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1065
2026-01-13 20:53:18.165081,PARAMOUNT LED BULB B22 12W,2.0,Rs 260.00,#1064
2026-01-13 20:43:17.494442,[REFUND] BLUE BIRD REMOTE CONTROL O&H 10,-1.0,Rs -350.00,REFUND #1063
2026-01-13 20:42:07.609459,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1062
2026-01-13 20:42:07.609459,HMA SERIES FANCE BUTTON HOLDER E-27,2.0,Rs 160.00,#1062
2026-01-13 20:36:55.400010,BLUE BIRD REMOTE CONTROL O&H 10,1.0,Rs 350.00,#1061
2026-01-13 20:36:20.070971,F8 ROD ORIGINAL,1.0,Rs 700.00,#1060
2026-01-13 20:35:04.521249,DALING TRIMMER DL-1756,1.0,Rs 2300.00,#1059
2026-01-13 20:30:42.662566,CARE BABY NB ECONOMY 52,8.0,Rs 9600.00,#1058
2026-01-13 20:30:42.662566,CARE BABY L ECONOMY 40,1.0,Rs 1200.00,#1058
2026-01-13 20:30:42.662566,CARE BABY XL MEGA 58,1.0,Rs 1760.00,#1058
2026-01-13 20:30:42.662566,CARE BABY XXL MEGA 50,1.0,Rs 1760.00,#1058
2026-01-13 20:30:42.662566,CARE BABY S JUMBO 96,4.0,Rs 8920.00,#1058
2026-01-13 20:30:42.662566,CARE BABY XL JUMBO 72,2.0,Rs 4460.00,#1058
2026-01-13 20:30:42.662566,CARE BABY XXL JUMBO 60,2.0,Rs 4460.00,#1058
2026-01-13 20:27:05.537423,[REFUND] LED CHARGING BULB FAE-3920,-2.0,Rs -1400.00,REFUND #1057
2026-01-13 20:25:44.007810,LED CHARGING BULB FAE-3920,2.0,Rs 1300.00,#1056
2026-01-13 20:25:22.169005,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#1055
2026-01-13 20:22:53.462347,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1054
2026-01-13 20:22:15.386092,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1053
2026-01-13 20:18:59.416935,HG RECHARGABLE LIGHT HG716,1.0,Rs 700.00,#1052
2026-01-13 20:17:50.845362,REMIGTON HAIR STRAIGHTNER 8181,1.0,Rs 2000.00,#1051
2026-01-13 20:17:50.845362,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1300.00,#1051
2026-01-13 20:10:29.529747,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1050
2026-01-13 20:08:51.359037,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#1049
2026-01-13 20:08:51.359037,MECHICO FEEDER 150ML,1.0,Rs 190.00,#1049
2026-01-13 20:08:51.359037,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1049
2026-01-13 19:52:55.599285,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#1016
2026-01-13 19:52:55.599285,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1016
2026-01-13 19:49:28.173868,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1015
2026-01-13 19:49:28.173868,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#1015
2026-01-13 19:48:13.302374,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#1014
2026-01-13 19:48:13.302374,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#1014
2026-01-13 19:45:48.990658,HG RECHARGABLE LIGHT 500B,1.0,Rs 2000.00,#1013
2026-01-13 19:45:39.663307,SOXIN BATTERY SN 4V 4A,1.0,Rs 880.00,#1012
2026-01-13 19:39:31.300697,LED CHARGING BULB FAE-3920,2.0,Rs 1300.00,#1011
2026-01-13 19:38:36.003821,LED CHARGING BULB FAE-3920,1.0,Rs 650.00,#1010
2026-01-13 19:38:36.003821,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1300.00,#1010
2026-01-13 19:37:56.292936,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#1009
2026-01-13 19:35:16.369738,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#1008
2026-01-13 19:33:42.597547,GEEMY TRIMMER GM-6050,1.0,Rs 2000.00,#1007
2026-01-13 19:30:18.729008,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#1006
2026-01-13 19:29:52.214021,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#1005
2026-01-13 19:27:06.322873,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1004
2026-01-13 19:26:18.548590,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#1003
2026-01-13 19:25:45.248908,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1002
2026-01-13 19:25:28.868702,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1001
2026-01-13 19:24:45.039266,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#1000
2026-01-13 19:23:27.782551,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#999
2026-01-13 19:18:11.633466,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 380.00,#998
2026-01-13 19:16:42.470879,ELETIK HAIR COLOR 45&43,1.0,Rs 220.00,#997
2026-01-13 19:16:16.549561,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#996
2026-01-13 19:15:22.236932,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#995
2026-01-13 19:13:13.554810,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#994
2026-01-13 19:12:38.367492,DP RECHARGABLE LIGHT 707,1.0,Rs 620.00,#993
2026-01-13 19:11:02.183971,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,1.0,Rs 750.00,#992
2026-01-13 19:09:33.241090,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#991
2026-01-13 19:09:20.004969,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#990
2026-01-13 19:06:40.939415,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#989
2026-01-13 19:03:30.914482,DP RECHARGABLE LIGHT 707,1.0,Rs 570.00,#988
2026-01-13 18:59:55.070595,KEME STRAIGHTNER KM531,1.0,Rs 1900.00,#987
2026-01-13 18:55:45.754949,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#986
2026-01-13 18:50:51.994355,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#985
2026-01-13 18:45:34.927151,MANITREE TEETHER PK-102,1.0,Rs 100.00,#984
2026-01-13 18:44:57.435586,YES GLASS FEEDER AZ850,1.0,Rs 1050.00,#983
2026-01-13 18:39:50.260050,SOLAR LED LIGHT IP66,1.0,Rs 2350.00,#982
2026-01-13 18:36:52.022903,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#981
2026-01-13 18:33:49.793922,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#980
2026-01-13 18:21:52.882210,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#979
2026-01-13 18:17:10.487158,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#978
2026-01-13 18:13:27.900345,DP RECHARGABLE LIGHT 707,2.0,Rs 1240.00,#977
2026-01-13 18:10:55.306142,F8 ROD ORIGINAL,1.0,Rs 700.00,#976
2026-01-13 18:10:27.497276,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#975
2026-01-13 18:09:05.224215,RECHARGABLE BULB FN-5819,4.0,Rs 3200.00,#974
2026-01-13 18:08:44.353695,AONELEC RECHARGEABLE LIGHT AL5125,1.0,Rs 2150.00,#973
2026-01-13 18:08:44.353695,EMERGENCY CABLE,10.0,Rs 400.00,#973
2026-01-13 18:06:38.679900,LED CHARGING BULB FAE-3920,6.0,Rs 3720.00,#972
2026-01-13 18:06:38.679900,RUILANG EMERGENCY LIGHT RL 6006,3.0,Rs 1095.00,#972
2026-01-13 18:06:38.679900,AON LEC CHARGING LIGHT 7190,1.0,Rs 2900.00,#972
2026-01-13 18:06:38.679900,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1140.00,#972
2026-01-13 18:06:38.679900,HOPES RECHARGABLE LIGHT H412,2.0,Rs 1200.00,#972
2026-01-13 18:06:38.679900,BLUE PATRI LIGHT FLOWER,6.0,Rs 600.00,#972
2026-01-13 18:06:38.679900,HT DC LIGHT HT5,6.0,Rs 660.00,#972
2026-01-13 18:06:38.679900,DP RECHARGABLE LIGHT 707,3.0,Rs 1710.00,#972
2026-01-13 17:57:45.016851,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#971
2026-01-13 17:54:48.777310,HOPES RECHARGABLE LIGHT H412,1.0,Rs 650.00,#970
2026-01-13 17:50:21.570872,KEME STRAIGHTNER KM531,1.0,Rs 1950.00,#969
2026-01-13 17:50:21.570872,DINGLING HAIR CLIPPER RF-609 PRO,1.0,Rs 3150.00,#969
2026-01-13 17:49:46.413817,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#968
2026-01-13 17:48:03.757522,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#967
2026-01-13 17:47:37.068952,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1550.00,#966
2026-01-13 17:46:25.071445,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#965
2026-01-13 17:38:08.198219,[REFUND] SKB DC CHARGER S01 RED,-1.0,Rs -320.00,REFUND #964
2026-01-13 17:36:44.900873,HG DUE 400B RECHARGEABLE LIGHT,2.0,Rs 3000.00,#963
2026-01-13 17:33:15.980640,SKB DC CHARGER S01 RED,1.0,Rs 400.00,#962
2026-01-13 17:32:45.802327,SKB DC CHARGER S01 RED,1.0,Rs 320.00,#961
2026-01-13 17:29:24.957115,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#960
2026-01-13 17:27:02.993096,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#959
2026-01-13 17:25:13.437195,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1550.00,#958
2026-01-13 17:23:40.987048,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#957
2026-01-13 17:22:39.343977,SOGO BATTERY 6V 4.5AH,1.0,Rs 1250.00,#956
2026-01-13 17:22:23.613058,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#955
2026-01-13 17:14:15.424789,TD 6000 BLACK LIGHT,1.0,Rs 3900.00,#954
2026-01-13 17:08:49.639161,DP RECHARGABLE LIGHT 707,1.0,Rs 620.00,#953
2026-01-13 17:01:58.994785,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#952
2026-01-13 17:00:01.129393,GT WATER ROD 1200W,1.0,Rs 400.00,#951
2026-01-13 16:59:52.274272,SOXIN BATTERY SN 4V 4A,1.0,Rs 900.00,#950
2026-01-13 16:59:07.664738,HG RECHARGABLE LIGHT 500B,1.0,Rs 2000.00,#949
2026-01-13 16:58:33.853470,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#948
2026-01-13 16:56:13.031733,PARAMOUNT LED BULB 20W,1.0,Rs 250.00,#947
2026-01-13 16:45:47.615847,AON LEC CHARGING LIGHT 7190,1.0,Rs 3200.00,#946
2026-01-13 16:44:16.530385,SD8672 FLASHLIGHT,1.0,Rs 240.00,#945
2026-01-13 16:42:03.848340,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#944
2026-01-13 16:40:07.768646,[REFUND] HG DUE 400B RECHARGEABLE LIGHT,-1.0,Rs -1500.00,REFUND #943
2026-01-13 16:38:52.950102,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#942
2026-01-13 16:38:52.950102,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#942
2026-01-13 16:34:38.973674,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#941
2026-01-13 16:32:15.106823,HG RECHARGABLE LIGHT HG716,2.0,Rs 1360.00,#940
2026-01-13 16:28:49.521092,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#939
2026-01-13 16:18:56.739944,F8 ROD ORIGINAL,1.0,Rs 700.00,#938
2026-01-13 16:17:28.672886,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#937
2026-01-13 16:12:37.485152,LOCAL KETTLE 2LTR,1.0,Rs 1200.00,#936
2026-01-13 15:23:28.391695,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#935
2026-01-13 15:18:49.574801,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#934
2026-01-13 15:16:02.875888,RUILANG EMERGENCY LIGHT RL 6006,1.0,Rs 400.00,#933
2026-01-13 14:58:04.196187,GEEPASS CHARGER 1.5V TO 12V,1.0,Rs 250.00,#932
2026-01-13 14:45:05.741510,HOPES RECHARGABLE LIGHT H412,2.0,Rs 1300.00,#931
2026-01-13 14:42:47.554410,DALING TRIMMER DL-9218,1.0,Rs 1900.00,#930
2026-01-13 14:32:13.300849,SKB DC CHARGER S01 RED,2.0,Rs 640.00,#929
2026-01-13 14:18:49.287781,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1400.00,#928
2026-01-13 14:16:59.454106,LED CHARGING BULB FAE-3920,50.0,Rs 29000.00,#927
2026-01-13 14:12:47.675142,BLUE PATRI CHAKOR LIGHT SMALL,1.0,Rs 160.00,#926
2026-01-13 14:12:10.220914,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#925
2026-01-13 14:07:57.487979,LED CHARGING BULB FAE-3920,3.0,Rs 2100.00,#924
2026-01-13 14:06:24.637964,LED CHARGING BULB FAE-3920,10.0,Rs 5800.00,#923
2026-01-13 14:05:21.904650,NICE TECH 20 GAS REGULATOR MODEL 81,1.0,Rs 400.00,#922
